sample_SRR8750789	sample_SRR8750790	sample_SRR8750791	sample_SRR8750792
ENSG00000104714	18.317683	21.5040291	25.488866	19.560818
ENSG00000104722	532.74274	195.06418	30.230605	234.396933
ENSG00000104723	38.6671731	73.494234	61.285065	25.386756
ENSG00000104728	7.692405	4.509426401	14.772723411427	15.0246080156723
ENSG00000104731	31.4668812	25.8085246011241	19.398863	28.855848
ENSG00000104738	10.5343628	11.0916658	11.5364539	13.3018306
ENSG00000104755	0.01938943	0.0755589	0.0825118	0.3931443
ENSG00000104756	6.029493	6.3452045	11.91558	7.3093833
ENSG00000104760	1.503805	0.3585618	0.4292044	0.5401958
ENSG00000104763	114.026953	107.79396099716	188.668050997927	110.8289583
ENSG00000104765	49.7871948	27.987759	89.982519	62.602173
ENSG00000104774	24.3390363	14.551577	32.624452	24.038408
ENSG00000104783	1.272527	0.4870147	1.908522	1.4956354
ENSG00000104804	0.7020933	1.281884	2.792343	1.834515
ENSG00000104805	166.4394178	102.733589	145.4795796896	128.9716
ENSG00000104808	4.431126	4.79937	2.75826452	2.321276
ENSG00000104812	15.528944	9.865882	31.32827	20.193262
ENSG00000104814	1.996858	4.8639683	7.223531	5.91542230015103
ENSG00000104818	1.00424	0.5809806	1.8192388	4.1809147
ENSG00000104823	88.9627427	67.0024041	90.3102265	74.243985
ENSG00000104824	79.6330553	65.7410341	104.680635	79.439389
ENSG00000104825	17.0478662	10.367052	21.369132	19.752261
ENSG00000104826	0.19145	0.466719	0.101865	0.498199
ENSG00000104827	0.0625156	0.120355	0.272835	0
ENSG00000104833	857.2012525	323.4869702	290.721702	479.618152
ENSG00000104835	15.5416813	12.5530836	8.1093072	11.4041421
ENSG00000104848	0.313683	0.429701	0.809166	0.936754
ENSG00000104852	233.217546	172.029228	229.879607	206.920341
ENSG00000104853	168.7072559	108.8027326	106.381011	111.71797
ENSG00000104856	3.1992309437	3.00924081733	6.7197555702	6.68848958443
ENSG00000104859	94.942942	49.882842	83.291299	82.8968500005412
ENSG00000104863	135.99441	120.48681	53.6276	61.341623
ENSG00000104866	33.4680193	23.84319	23.211885	25.914924
ENSG00000104870	57.520919	33.090569	146.423523	98.199597
ENSG00000104872	98.313270751	57.2971318	87.8328411	76.556029
ENSG00000104879	0.170906	0.303355	1.14125	0.683726
ENSG00000104880	11.460953	9.704545	15.656346	14.067464
ENSG00000104881	8.246513	2.384372	22.119249	12.7860830347394
ENSG00000104883	10.168685925	5.9140545	3.598124	14.157992
ENSG00000104884	14.2322239	12.0659970181588	14.092624655	10.79646
ENSG00000104885	4.2596446	5.4760881	8.746597	7.185903
ENSG00000104886	84.672741	47.0498	52.622028	59.159747
ENSG00000104888	1.613498	0.914263	2.484421	8.419363
ENSG00000104889	12.630896	8.454873	17.776666	14.74345
ENSG00000104892	1.0682500344652	1.220549	2.1648451	3.183516
ENSG00000104894	30.5029323	9.315231	91.692995	32.389337
ENSG00000104897	50.216823	33.229904	48.575514	50.753512
ENSG00000104899	2.728945	4.74398	2.244847	0.2393458
ENSG00000104901	0.2150536	0.422858521	2.6882437	2.84795665426
ENSG00000104903	11.528353	3.902403	23.5781	11.366351
ENSG00000104904	1051.138366	746.930826	1084.21008	756.154774
ENSG00000104907	30.7963459	21.7221029	28.516634	26.76957
ENSG00000104915	42.829973	35.051099	79.73127	38.925684
ENSG00000104918	0	0.341838	0.314351	7.433058
ENSG00000104921	0.20556062879	0.2364074	0.3995831	0.6365294
ENSG00000104936	45.267962	48.4410888	67.322361	53.7859900001779
ENSG00000104938	1.516347	0.3813669	0.2870208	0.5489575
ENSG00000104941	0.013615	0.1495375	0.4885507	0.825492
ENSG00000104946	89.880034	50.097253	89.464053	89.760628
ENSG00000104951	0.9251769	0.33945	2.2809903	2.1158317
ENSG00000104953	3.9499066	8.774433	5.82035397	3.352581
ENSG00000104957	38.932265	33.11609	44.776967	44.736257
ENSG00000104960	251.213906	205.3793992	275.89422	178.49487
ENSG00000104964	770.6390198	528.410806	500.04844	596.42028
ENSG00000104967	13.422794	17.17655	9.430019	9.824191
ENSG00000104969	93.472807741353	60.52244751532	77.316867	80.619559
ENSG00000104970	0.04414235731	0.62608544	1.1656700062973	0.9574925
ENSG00000104972	3.1981724	1.0218471	3.3875809	2.395993
ENSG00000104973	34.707329	30.04309	43.715204237046	25.176372
ENSG00000104974	0.0690468	0.05076828	0.4030972	0.46065
ENSG00000104976	27.665835	19.256754	20.413104	16.225129
ENSG00000104979	245.6562	151.091062	199.59062	152.28896
ENSG00000104980	37.255705	31.37104726613	41.358417	32.488798
ENSG00000104983	10.116686	7.6233468	11.726923	11.1866
ENSG00000104998	1.34687	2.00651	3.23369	1.58843
ENSG00000105011	0.1457254	0.1036699	0.5044744	0.926345
ENSG00000105048	47.7561855	12.282554	7.596965	9.27747700977523
ENSG00000105053	49.2775909	42.7957524012162	34.2290031	32.719908093177
ENSG00000105058	60.56934	49.561375	53.507856	49.159172
ENSG00000105063	27.3848008	26.149394	32.573768	26.1785612
ENSG00000105072	4.665305	4.759596	9.3063191	5.043153
ENSG00000105085	3.941384	4.6319739	6.162611	4.805837
ENSG00000105088	91.889656	90.734278	67.172012	44.411103
ENSG00000105122	6.142882	2.010297	18.771	6.694874
ENSG00000105127	9.6641316	9.2635684243022	14.2360927519	11.4972683
ENSG00000105131	0.5548234447	0.7854039	2.7690243019	0.806562
ENSG00000105135	46.0097478	24.630805	43.774625	39.9411971012
ENSG00000105136	4.346594	5.712829	8.522094	5.800448540642
ENSG00000105137	2.8048328	2.87849985	19.360562	8.22151
ENSG00000105141	0.609371	0.699199	0.878677	2.185392
ENSG00000105143	7.783131	11.9475371	4.3562846	6.3310421
ENSG00000105146	5.823058	4.3889014	3.34277300385861	7.24431110321725
ENSG00000105171	44.141987	34.444929	31.641487	42.596074
ENSG00000105173	4.257346	4.2394121	2.341289	3.08404
ENSG00000105176	42.7990306	37.00581	55.6457055	38.74802
ENSG00000105185	128.007687	120.216162	105.338832	78.570516
ENSG00000105186	9.9211258	9.032475	15.810753	8.3677367
ENSG00000105193	936.59776	724.057852	1344.69292	1108.793378
ENSG00000105197	89.27488	63.8253293	59.905145	73.339141
ENSG00000105198	1.320629	0.211656	0	1.210846
ENSG00000105202	41.8554077	23.9628749	44.70342	36.112173
ENSG00000105204	10.5519162	10.9615736	8.733999	6.896029
ENSG00000105205	0	0.401196	0.310596	3.71085
ENSG00000105219	1.116623	1.9207497	1.5513411	2.5744213
ENSG00000105220	305.456432010165	195.091203015704	146.030561025701	166.563277025465
ENSG00000105221	30.2547676	40.922186	87.052861	47.201497
ENSG00000105223	691.706254	688.946462	311.29024	341.487778
ENSG00000105227	6.37633505528379	6.797459	13.560383	167.5428835902
ENSG00000105229	14.93551	10.293098	14.089125	16.997973
ENSG00000105245	24.27215	39.467861	49.87568	18.18873
ENSG00000105246	5.07288	2.70305	13.52322	9.76763
ENSG00000105248	34.443401	18.407844	25.287244	29.081948
ENSG00000105251	30.025465	7.561703	1.854574	18.688634
ENSG00000105254	555.580622	322.97274	300.912978	400.234772
ENSG00000105255	57.1035669	51.0409574	18.068385	27.102878
ENSG00000105258	440.91851	259.79175	289.82912	341.58458
ENSG00000105261	0.257286	0.301683	0.485975	0.52789
ENSG00000105270	212.867335	160.746204	162.160144	121.655965
ENSG00000105278	23.4318154	29.03634	14.618575	11.222159
ENSG00000105281	5.664467	4.047102	28.709537	18.556521
ENSG00000105287	9.921787	6.87404096	25.11633276	12.868899
ENSG00000105289	3.26959837175	3.425316	11.384687	2.73404
ENSG00000105290	1503.9660024	384.675701	434.761946	1121.910931
ENSG00000105298	13.2216735	13.9872537805	23.77393726	16.94779296
ENSG00000105321	14.4106156	11.313838	27.000197	20.814345
ENSG00000105323	55.0637972	47.0728712	107.086883	77.072438
ENSG00000105325	23.8903916	25.457523	27.441783	19.334667
ENSG00000105327	6.331232	4.05156	6.829073	3.0173
ENSG00000105329	20.381108	13.064585	46.8456000010177	36.618715
ENSG00000105339	14.9107266	13.6797688	45.9364700257	37.375727395108
ENSG00000105341	31.651777	19.5961668	36.331284	28.850263655
ENSG00000105352	0.1721623	0.101658	0.4713777	1.055246
ENSG00000105355	39.28874	13.792907	55.00884	57.893874
ENSG00000105357	44.686399	16.444395	38.940916	37.2291895
ENSG00000105364	84.3689568	49.1050950570445	56.1652510488644	58.528423
ENSG00000105366	4.771872	3.228312	15.953895	8.793305
ENSG00000105369	0.371487	0.141634	0.228099	1.011007
ENSG00000105370	0	0	0.0435257	0.334447
ENSG00000105371	0.776306	1.304506	1.61859	1.686132
ENSG00000105372	1208.94464	790.511098	1550.476622	1002.191666
ENSG00000105373	214.0747318	135.917089	260.160874	233.8329793
ENSG00000105374	1.735174	1.483077	1.813899	7.97176
ENSG00000105376	0.769055	0.961654	1.037652	1.5555447
ENSG00000105379	361.343863	121.653966	156.253737	214.003198
ENSG00000105383	4.2680689	2.3998377	9.194584	3.525289662
ENSG00000105388	0.146346	0.212032	0.376891	0.580506
ENSG00000105392	0.553844	1.1555275	2.333128	3.584306
ENSG00000105393	141.384125	87.051601	78.953789	91.655866
ENSG00000105397	52.4185672	45.003005	85.585935	53.111949
ENSG00000105398	0.484146	0.638832	1.02216	1.06188
ENSG00000105401	169.7885297	136.124507700705	143.146206	138.982196
ENSG00000105402	239.5024883	135.960641	122.2099232	174.050686
ENSG00000105404	574.217155	408.96144	406.295797	337.358225
ENSG00000105409	481.083434	342.9940873	70.0503596	215.79656
ENSG00000105419	28.065825	57.793315	15.3967139032604	16.4728040569789
ENSG00000105426	21.7114015	28.147309	30.431317	21.309049
ENSG00000105427	11.8935	2.0406	4.76499	8.03215
ENSG00000105428	0.254417	0.248363	0.0554038	0.399957
ENSG00000105429	22.794212	22.30258	35.143635	16.209629
ENSG00000105438	63.206686	63.760667	92.393129	67.256381
ENSG00000105443	40.219266	35.8445002	44.0142611	39.6791605
ENSG00000105447	10.038088	9.655651	9.135113	11.36536
ENSG00000105464	3.01645	4.94885	1.76441	1.65919
ENSG00000105467	0.869934	0.1329644	0.551577	0.8720264
ENSG00000105472	26.662257	16.390341	16.280007	22.310474
ENSG00000105479	3.0806958	17.176556661	43.42715	4.253058
ENSG00000105483	9.6037635	8.102904	21.05348672191	12.6135323
ENSG00000105486	11.3923628	16.149770255361	14.725449193	9.53509900098768
ENSG00000105492	0.23227	0.7966524	1.2231081	1.9977504
ENSG00000105497	2.9165528	4.423902	5.2011331	2.848014
ENSG00000105499	91.978089	40.167708	59.308084	62.456788
ENSG00000105501	0	0	0	0.114996
ENSG00000105507	0.0827043	0.196036	0.836672	2.189325
ENSG00000105509	3.6896620126685	6.710161	2.035749	2.968973
ENSG00000105514	6.1796	5.96449	6.754321	4.66671
ENSG00000105516	61.256102	46.807091	50.79978	23.159326
ENSG00000105518	206.448131	123.708305	160.6834367	135.89216
ENSG00000105519	81.14419	136.065232	766.2582	220.33973
ENSG00000105520	48.127441	77.8079241	51.926299	33.917505
ENSG00000105523	0.408754	0.518497	0.717003	1.31011
ENSG00000105538	4.45187	4.46143	3.311593	7.120969
ENSG00000105549	0.0217365	0.0265205	0.1580876	0.0683977
ENSG00000105550	0	0	0.245219	0.4919239
ENSG00000105552	31.816062	28.998519	56.611147	32.695848
ENSG00000105556	15.876436	17.4092703	20.881086	14.781754
ENSG00000105559	13.4670635	11.669083	40.117518	176.845303
ENSG00000105568	322.47307	193.231841	118.016352	198.1303587
ENSG00000105576	39.0948511	37.5520283	53.697749	42.000784
ENSG00000105583	197.643769	114.171955	200.68044	152.83984
ENSG00000105605	50.8947999	35.77651	48.178783	46.157835
ENSG00000105607	29.5499033	16.4309741	27.71764	34.396186
ENSG00000105609	0.3128051	0.718895	1.52607	1.3031416121884
ENSG00000105610	0	0.054626	0.170451	0.753602
ENSG00000105612	18.7684708	10.75501	43.4209111	20.179255
ENSG00000105613	49.6495365	57.634827	13.544814	20.397995
ENSG00000105617	0.283577	0	0.0873852	0
ENSG00000105618	49.7829888	33.291658	43.59607298	39.77809346
ENSG00000105619	73.84861	29.5634207	44.26639	44.913866
ENSG00000105639	3.630367	5.128276	8.515031	6.080719
ENSG00000105640	1069.067767	745.256922	1681.609439	1076.690785
ENSG00000105641	0.91873	0.88858	1.75918	3.6477
ENSG00000105642	13.374765	3.889384	5.1711375606	17.322686
ENSG00000105643	36.901591	17.2905585	51.37312	74.4012000232
ENSG00000105647	20.512099	25.219488	27.79757	21.761707
ENSG00000105649	416.183242	237.590125	48.434795	203.775565
ENSG00000105650	0.7888	0.6445462	1.2534671	2.143911
ENSG00000105655	37.1442355	70.482091	67.801179827646	32.881531
ENSG00000105656	4.3179564	5.061518	7.432142	5.842077
ENSG00000105662	19.81053	20.951539	25.58015	14.5943
ENSG00000105664	1.4069079	2.27637	6.805463	3.986728
ENSG00000105668	0.919243	1.209651	1.375268	1.954106
ENSG00000105669	283.526875	176.50937	174.447733	224.275345
ENSG00000105671	56.289162	26.4695378	27.59149	42.549334
ENSG00000105672	1.7408659	1.442373	2.948535	0.26571679997
ENSG00000105675	0.3244642	0.1206091	0.70007093	0.9498677
ENSG00000105676	24.6671161	24.3624872	18.84776914	22.97709506672
ENSG00000105677	130.247458	79.089518	150.855447	99.005034
ENSG00000105679	2.148221	3.06478	4.0753	4.060906
ENSG00000105694	0.27839	0.510535	0.238462	1.35161
ENSG00000105695	420.399956	31.189833	59.131146	504.610301
ENSG00000105696	309.699077	417.2768	178.45613	146.984034
ENSG00000105697	18.280271	11.48935	55.06778	54.22581
ENSG00000105698	187.4181824	130.2210442	363.677762	214.612469
ENSG00000105699	14.130897	7.180445	15.1580429	14.861214
ENSG00000105700	85.359611	64.940702	105.959781	94.992762
ENSG00000105701	792.472317	552.891383	504.215941230501	556.278725
ENSG00000105705	48.2620303	40.481265	42.47365800398	35.501824
ENSG00000105707	15.702539453711	5.2062301363409	10.378101458902	26.804523
ENSG00000105708	2.57162	3.53509	2.79605	2.24626
ENSG00000105711	191.575413	22.102216	19.547267174	165.593664
ENSG00000105717	4.962485	7.649395	6.0155955	3.5406538
ENSG00000105722	19.588214	15.931885	55.60467	41.278623
ENSG00000105723	156.4541772	124.0274461	103.182342	111.37517
ENSG00000105726	22.6888	22.403157	36.365611	22.738242
ENSG00000105732	7.481672	5.4344141	8.666346	6.29686
ENSG00000105737	31.861254	39.302984	31.515033	21.678963
ENSG00000105738	5.3973187	8.2358204	15.521742	13.211569
ENSG00000105750	1.700367	1.2107653334	2.4332179	1.5605250502
ENSG00000105755	25.968996	17.910551	33.421355	23.401216
ENSG00000105767	169.5329	106.20916	155.2605	203.2636
ENSG00000105771	57.0305803	39.026648	67.37331	39.164574
ENSG00000105778	8.2941602	13.460908	10.925509	8.4340221
ENSG00000105784	10.504639283587	17.192203	5.112391	4.9587959
ENSG00000105792	3.581741	9.7254377	17.074895	8.0743305
ENSG00000105793	6.747218	5.3282366	6.704889	7.006708
ENSG00000105808	63.187827	74.175893	60.508995914	43.6947899
ENSG00000105810	4.28811	1.725106	2.8006	3.8027543
ENSG00000105819	29.9192327	26.507553	35.37622	30.134493
ENSG00000105821	27.495099	23.834017	19.460938	18.319926
ENSG00000105825	0.3903438	1.100459	2.500912	1.5283851
ENSG00000105829	12.322867	19.835746	25.041805	13.024379
ENSG00000105835	11.564740190061	15.74730325667	49.78915831362	26.80891773385
ENSG00000105849	16.10821	13.47845	10.20874	9.0737
ENSG00000105851	1.003714	1.1707606	1.7957347	2.181064
ENSG00000105852	3.285483	3.7817792	3.1020336	7.087085
ENSG00000105854	130.348836	93.444748866977	215.124224	164.254534
ENSG00000105855	10.3475089	10.1585204	48.478872	18.7836955
ENSG00000105856	7.2353005	7.1536105	17.547098	10.2778043
ENSG00000105865	2.5425013	2.8965881	4.871422	2.97298715909
ENSG00000105866	1.6733	3.073213	3.06795	1.6867648
ENSG00000105875	8.1048628	8.29764649	10.579931	9.126272853452
ENSG00000105877	3.95063228317296	9.4947501	27.0806818	21.3588107009922
ENSG00000105879	7.0958699	4.8748361	10.256491	7.311954
ENSG00000105880	3.5767656	11.426721	3.551338	1.912114
ENSG00000105887	39.3031	44.6123	50.749825	36.5484
ENSG00000105889	2.6162719	1.1243718	2.0656954	2.7740447
ENSG00000105894	120.25469	115.7905	122.0784	134.0583
ENSG00000105926	2.88929295	6.778188	19.6269316	7.860871
ENSG00000105928	17.1657197	20.406497	26.78385	13.7054408
ENSG00000105929	0.561408	0.83839350863467	0.982151	1.2181704
ENSG00000105939	5.82994637	6.2022285	12.025629	7.0968674
ENSG00000105948	3.25343	3.8488616	8.763515	3.082397
ENSG00000105953	53.4060322	42.0984923	53.584871	47.9285598
ENSG00000105954	0.253646	0.541581	1.86734	0.0332524
ENSG00000105963	119.573852	52.66399271	32.8116791	85.6369941
ENSG00000105967	0.696654300348045	0.896572500133489	5.2692388	2.1997186
ENSG00000105968	67.2260823	52.618297	89.839233	59.194923
ENSG00000105971	5.0573018	5.23588672	20.3101913	21.3239771
ENSG00000105974	4.701547	4.51049	42.454068351347	24.085801619
ENSG00000105976	0.858069	0.908578	3.744103	2.2114167004264
ENSG00000105982	5.8141515	3.5921866	19.222684	6.577146
ENSG00000105983	12.8570209	15.889258	21.040939	16.32554
ENSG00000105988	0.306272	0.369979	0.254851	0.726656
ENSG00000105989	0.12826	0.2092786	0.4208807	0.0846497
ENSG00000105991	0.0116556	0	0.0569882	0
ENSG00000105993	121.268276	112.862741	175.663125	89.596134
ENSG00000105996	0.028401	0.0346591	0.0926693	0.13388
ENSG00000105997	0.052779	0.101207	0.58262	0.728045
ENSG00000106003	25.50373	27.92502	33.64258	18.957122
ENSG00000106004	0.200934	0.280239	0.398083	0.315738
ENSG00000106006	0	0.471811	1.65483	1.54856
ENSG00000106009	24.67598	22.75576	31.74247	20.349101
ENSG00000106012	14.7339546	18.131165	34.827551	19.32003033
ENSG00000106013	0.8914675	1.788424	2.90883	2.5241689
ENSG00000106018	1.9029598	3.570384	5.899509	3.143584
ENSG00000106025	4.386829	2.4159139	3.946728	2.1621834
ENSG00000106028	107.9904497875	70.292967	75.8958305	85.33932345
ENSG00000106031	0	0.03759268	0.0576453	0.0973791
ENSG00000106034	1.056002	1.295151	4.605802	5.374808
ENSG00000106038	0	0.0197604	0.514533	0.5128834
ENSG00000106049	15.81265	13.3010237765	26.372715	16.272001
ENSG00000106052	57.3487645	55.8945432	85.281307	60.777605
ENSG00000106066	12.92882249	4.552176	54.292239	11.439151
ENSG00000106069	19.6938953	11.9435173	15.5495102	22.954128
ENSG00000106070	24.5820521	33.2821465	28.20839944	28.447948472687
ENSG00000106077	24.207441	15.744139	13.5679020019424	20.924602
ENSG00000106078	32.052589	14.686131	58.153945	34.4045877
ENSG00000106080	2.2589963	4.344009	5.606772	4.666391
ENSG00000106086	2.5698932	3.2834195	4.0980725	2.25856121359
ENSG00000106089	20.3271337	31.299036	11.854936	9.383948
ENSG00000106100	1.7216095	1.504866	6.0588136	4.014053
ENSG00000106105	53.4341400821212	43.352588412	40.9482509330554	46.036448581
ENSG00000106113	0.536092	2.529379	2.130639	1.1479677
ENSG00000106123	17.8905120063582	20.39829	6.74043300027121	6.0584584
ENSG00000106125	3.790249	4.07355	9.030681	4.67079
ENSG00000106128	4.035119	9.1780816	14.4220468	4.458059
ENSG00000106133	22.437193	17.336402	17.2581043	13.491541
ENSG00000106144	2.9228539	3.6213338	6.02201	4.942788
ENSG00000106153	606.39704	362.24445	444.48867	450.71029
ENSG00000106178	0.256309	0.487395	1.50699	2.48886
ENSG00000106211	515.4093716	506.5252274	2229.563722	477.463674
ENSG00000106236	5.8568831	29.344023	48.12002	28.576752
ENSG00000106244	145.13758	86.68413	138.12955	126.78163
ENSG00000106245	121.784946	70.90357	95.041068	93.9353020749777
ENSG00000106246	4.5154042	4.0292908	4.946645	4.148027
ENSG00000106258	4.7235043	7.0597514	9.8202307	16.9437157
ENSG00000106261	23.5923011	16.6737242	16.307347	24.854454
ENSG00000106263	63.912873	42.025338	59.210994	56.9693827
ENSG00000106266	14.0284006	11.166958	17.012212	22.78435
ENSG00000106268	34.97023	11.104981	36.191604	35.685989
ENSG00000106278	46.134191	54.95842	95.1932702	38.322103993
ENSG00000106290	32.825528	33.365078	58.891662	29.347139
ENSG00000106299	18.3553	20.5166	21.9736	14.9291
ENSG00000106302	0.818073	0.686746	1.3992149	2.118174
ENSG00000106304	0.0326991	0.0951756	0.2696029	0.5691652
ENSG00000106305	15.396207	9.261499	17.98202	20.09277
ENSG00000106327	6.1120648	6.6336672	2.8481958	5.2002857
ENSG00000106328	0.0631812	0.2528666	0.425804	0.9895
ENSG00000106330	37.320264	29.413115	26.402147	26.007287
ENSG00000106331	0.0467748	0.0142714	0.190585	0.2153158
ENSG00000106333	14.428208	7.518543	32.111622	45.029584
ENSG00000106336	1.352012	2.025117	4.298292	4.372263
ENSG00000106341	10.201021	14.1049452	18.883615	0.783009
