sample_ERR1709728	sample_ERR1709727	sample_ERR1709726	sample_ERR1709725
ENSMUSG00000032083	1.2857	1.534112	1.11537	0.74917
ENSMUSG00000032085	11.69989	13.22932	27.3081	16.03549
ENSMUSG00000032086	64.23539	55.85421	58.37109	57.25308
ENSMUSG00000032087	16.3605847766253	12.8561170507624	13.3254067992	19.149197231
ENSMUSG00000032089	2.502739	2.735253	2.779141	3.447476
ENSMUSG00000032091	0.221706	0.249001	0.179174	0.516745
ENSMUSG00000032092	2.345509	2.138777	5.314314	1.895525
ENSMUSG00000032093	0.368243	0.598137	0.702668	0.709218
ENSMUSG00000032094	1.32183	2.14743	2.85142	2.54394
ENSMUSG00000032096	79.00317	79.618	83.41968	95.15587
ENSMUSG00000032097	80.16726	75.70804	70.08893	90.27053
ENSMUSG00000032098	0.465719	0.29101417324	0.303015718058	0.77798744665
ENSMUSG00000032099	0.344923	0.123964	0.300069	0.422933
ENSMUSG00000032101	19.2573	19.9685	20.9256	19.6158
ENSMUSG00000032103	9.438071	11.84668	11.14913	10.90445
ENSMUSG00000032105	1.22123	1.407153	0.654363	1.54041
ENSMUSG00000032108	0	0.0761116	0.0528335	0
ENSMUSG00000032109	4.50915124955	5.55596765979	4.716603	5.14785
ENSMUSG00000032110	0.980928	1.15849	1.16063	1.3398
ENSMUSG00000032112	87.690165	92.67961	77.08223	86.6000817
ENSMUSG00000032113	5.974539	3.42472165267	2.926549	3.815571
ENSMUSG00000032114	23.33456	26.76773	21.43343	21.77559
ENSMUSG00000032115	91.23904	96.12816	74.258977	92.85268
ENSMUSG00000032116	44.464493	47.701542	43.20477955	45.967422094
ENSMUSG00000032118	285.70935	282.698044	280.382691	263.120973
ENSMUSG00000032119	22.88801	26.63457	23.454076	22.921065
ENSMUSG00000032120	41.79506	42.53408	39.85535	65.05473
ENSMUSG00000032121	7.34744	8.06098	8.19708	7.21678
ENSMUSG00000032122	2.503922	1.578239	2.276363	1.872557
ENSMUSG00000032123	7.8661	9.42687	9.376363	8.6676
ENSMUSG00000032125	1.86844600260289	2.1086769	2.575581	2.59551600307267
ENSMUSG00000032126	24.06599	20.01924	18.009954	25.0868
ENSMUSG00000032127	54.17654	53.01929	48.60637	51.13866
ENSMUSG00000032128	0.4744156	0.34539849236	0.4344935	0.460581000407744
ENSMUSG00000032131	27.371112	21.9808456	23.43679	23.3323560256461
ENSMUSG00000032135	23.45391	24.755458	26.81347	20.206061
ENSMUSG00000032171	27.3584	28.6333	25.3594	25.109
ENSMUSG00000032172	27.03908	28.65946	29.84588	32.35529
ENSMUSG00000032174	15.6343	16.2054	14.7315	25.2618
ENSMUSG00000032175	11.279784	13.187880054762	12.690629511	12.47457870815
ENSMUSG00000032177	14.160151	14.3243729	17.358812	16.804168
ENSMUSG00000032178	82.814448	79.23792	60.47164	81.8983790152
ENSMUSG00000032179	2.0420023	1.72393	2.81183	1.45646
ENSMUSG00000032180	17.763293	20.83341	14.3913321542	14.87279
ENSMUSG00000032181	159.61163	158.373521	186.57781	183.125938
ENSMUSG00000032182	21.228770001093	22.7434000687247	23.83509	21.38702
ENSMUSG00000032184	69.4814	65.903774	67.919524	63.389987
ENSMUSG00000032185	21.303179	24.921226	30.814258	29.9377600021098
ENSMUSG00000032186	201.53255	200.19168	204.84196	213.79404
ENSMUSG00000032187	46.15007	47.6016600002739	44.7940129	47.2876000150131
ENSMUSG00000032191	0.132186	0.0825991	0.114674	0
ENSMUSG00000032192	108.10989	114.768511	109.889802	124.502084
ENSMUSG00000032193	23.628438	26.29858	23.440241	21.125559
ENSMUSG00000032194	5.12242	5.669202	8.2509689306	5.73608
ENSMUSG00000032198	7.285064	8.1123	9.5217873	11.5247400684166
ENSMUSG00000032199	185.6598	182.2569	157.5902	168.1835
ENSMUSG00000032202	17.88756	17.81603	16.82796	15.739335
ENSMUSG00000032204	5.1057032	4.056932	3.902816	4.21684
ENSMUSG00000032207	0.0924568	0.373007	0.2756611	0.556527
ENSMUSG00000032212	79.48971	79.27077	85.35173	90.77077
ENSMUSG00000032215	62.41545	69.73383	62.502262	63.46795
ENSMUSG00000032216	265.49404	275.74902	268.64746168	295.6326
ENSMUSG00000032217	28.3483579	27.861870103297	27.5270514	28.14387
ENSMUSG00000032218	1.47066	2.16615	1.54922	1.86079
ENSMUSG00000032220	7.632062	8.2727	9.919295	8.004065
ENSMUSG00000032221	4.555505	4.196407	4.334032	4.22477
ENSMUSG00000032224	34.98861	33.418935	35.206889	40.162103
ENSMUSG00000032226	0.0715979	0.246067	0.17081	0.46726
ENSMUSG00000032228	66.2627880031434	56.5428480005213	69.0930416	61.94559835254
ENSMUSG00000032231	17.653186	16.059323	24.145468	12.344465
ENSMUSG00000032232	10.110956	9.896017	16.405087	8.030099319
ENSMUSG00000032235	22.964479	20.132092	23.152079	24.482524
ENSMUSG00000032238	40.738005	37.3122	60.338081	56.941243
ENSMUSG00000032239	73.623162	70.782872	59.377433	63.284473
ENSMUSG00000032243	0.806119	0.75683	0.990521	0.753076
ENSMUSG00000032244	100.322	101.576	85.8508	104.397
ENSMUSG00000032245	4.783344	6.7415	5.433689	6.055352
ENSMUSG00000032246	7.62565	6.888567	6.37966	7.2717129
ENSMUSG00000032249	204.69326	220.711402	243.684495	255.09521
ENSMUSG00000032251	21.50763	20.88757	18.95787	19.78178
ENSMUSG00000032252	51.97102	48.669236	41.84065	55.25215253
ENSMUSG00000032253	127.68976	124.26034	127.09422	132.99185
ENSMUSG00000032254	10.292781	5.3425867	6.633702	5.4796811
ENSMUSG00000032257	0.0575248	0.403444	0.24952	1.581385
ENSMUSG00000032258	15.512269	15.866561	14.22795	16.0229593
ENSMUSG00000032259	5.65331	5.33729	9.40892	10.5986
ENSMUSG00000032261	18.054669	18.007504	28.2078786	20.255364
ENSMUSG00000032262	36.063453	38.73362	39.278161	37.296287
ENSMUSG00000032263	60.863078	55.251473	60.473787	51.843316
ENSMUSG00000032264	24.39299	22.22832	22.90257	23.74962
ENSMUSG00000032265	10.48556	10.537	8.79702	10.91333
ENSMUSG00000032267	20.038648	21.1425678138	19.7752810157792	23.46901144088
ENSMUSG00000032268	2.08824	3.075015	6.28022769	1.407135
ENSMUSG00000032269	3.66507	2.6885	1.705625	1.93134
ENSMUSG00000032271	1.183949	1.503039	1.866240182824	0.6110884
ENSMUSG00000032274	1.758873	1.814737	1.142198	1.7279379
ENSMUSG00000032278	2.1061413	2.635071	3.635603	3.368338
ENSMUSG00000032279	170.36521	162.63047	175.73819	171.83958
ENSMUSG00000032280	15.100327	14.11567750365	14.594993522	14.2760426459
ENSMUSG00000032281	123.28017	118.527321	114.634251	102.678639
ENSMUSG00000032285	25.36866	23.98876	25.0131	27.323191
ENSMUSG00000032288	51.4188	51.3841	42.7878	40.2885
ENSMUSG00000032289	6.28942934	7.5768330366769	8.35234285	8.331072
ENSMUSG00000032290	31.12193	30.85874	27.80602	29.153175
ENSMUSG00000032291	8.55916	10.5631	6.58991	9.77524
ENSMUSG00000032292	0	0	0	0
ENSMUSG00000032293	29.116224	27.24257	23.39964	33.479229
ENSMUSG00000032294	1078.98985	1082.414816	1056.43872	1001.79133
ENSMUSG00000032295	115.183055	118.26453	98.935695	102.78756847
ENSMUSG00000032297	56.469942	61.992944	43.537199	65.917880017998
ENSMUSG00000032298	8.91138	10.97789	10.61563	10.190523
ENSMUSG00000032299	63.532286	62.370501	54.19547227459	61.33191
ENSMUSG00000032300	7.076629	6.60419	7.28303	5.999967
ENSMUSG00000032301	125.041052	139.327821	131.543462	129.68899
ENSMUSG00000032303	2.234538	2.0001326	2.578145	2.457243
ENSMUSG00000032305	24.77408	25.20288	20.36775	21.15834
ENSMUSG00000032306	54.88747	56.33592	54.20769	48.7773
ENSMUSG00000032307	80.05029	79.48974	85.84359	85.26619
ENSMUSG00000032308	16.218437	13.820225	14.330199	14.48983
ENSMUSG00000032309	44.8009960698	50.5964022	47.082982	45.464661
ENSMUSG00000032310	0	0	0.0354424	0
ENSMUSG00000032311	6.261046	6.439217	5.93596	7.122962
ENSMUSG00000032312	29.767107	23.45687	26.457589	30.42298
ENSMUSG00000032313	4.259207	4.619185	3.76484	4.300897
ENSMUSG00000032314	48.26661	53.71997	55.27108	51.57612
ENSMUSG00000032315	0	0.111813	0.0517441	0.0556085
ENSMUSG00000032316	56.807	51.9598452967	53.80373	69.95327
ENSMUSG00000032318	0.349831	0.2403121	0.0455279	0.4086272
ENSMUSG00000032320	230.11041	222.08463	191.82064	210.005926
ENSMUSG00000032322	3.082221	3.246403	5.1453538106	2.648218
ENSMUSG00000032323	2.939107	2.057517	3.2785	3.117794
ENSMUSG00000032324	401.97582	409.15539	363.38324	364.2785
ENSMUSG00000032327	1.145683	1.306077	1.997945	2.607481
ENSMUSG00000032328	298.21736	282.212628	290.72826	292.160487
ENSMUSG00000032329	40.30885	46.049915	44.673837	48.8118
ENSMUSG00000032330	487.5406	500.7108	499.8219	424.151
ENSMUSG00000032332	4.010315	3.78274300110737	5.440840350863	2.9529720008787
ENSMUSG00000032333	56.5064312654	56.34638	48.16546	53.32255
ENSMUSG00000032334	2.63412	2.17506	2.14233	2.23655
ENSMUSG00000032336	365.25943	359.756412	410.2978812372	408.219584
ENSMUSG00000032338	5.12337	5.01301	5.37692	5.33578
ENSMUSG00000032340	65.834564	68.788362	66.61527	59.79136
ENSMUSG00000032342	31.41985	35.47175	29.04429	28.434435
ENSMUSG00000032343	0.234356	0.264774	0.160921	0.389234
ENSMUSG00000032344	0.879372	1.293569	1.01825	1.641704
ENSMUSG00000032346	2.72175	2.31816	1.57803	2.24648
ENSMUSG00000032348	95.2592	98.1731	104.191	83.491732
ENSMUSG00000032349	85.40934	86.74565	92.10887	79.525319
ENSMUSG00000032350	38.82424	41.57396	44.07853	45.0313
ENSMUSG00000032352	16.90362	18.528703	19.953919633	17.592408213527
ENSMUSG00000032353	53.94833	54.57139	46.15509	52.04269
ENSMUSG00000032355	3.713386	4.8781033	6.01784579601516	8.147735
ENSMUSG00000032356	162.8648	164.98689	183.83613	175.8435
ENSMUSG00000032357	0.189098	0.0590809	0	0
ENSMUSG00000032358	0.297189	0.34046	0.515635	0.230893
ENSMUSG00000032359	22.63888	13.291419	19.91519316	13.794215
ENSMUSG00000032360	13.42591	10.86567	13.10971	9.29754
ENSMUSG00000032363	0.875956198599	0.2013719	0.267906	0.62353843845
ENSMUSG00000032366	103.222127	92.7262660970596	109.582357	110.798732
ENSMUSG00000032368	30.72466	28.18894	37.6807	44.17233765
ENSMUSG00000032369	4.54262	3.46125	5.822397	3.67948
ENSMUSG00000032370	13.10716	13.76136	11.90729	13.96928
ENSMUSG00000032372	7.432604	6.136598	7.864837	5.869947
ENSMUSG00000032373	2.394301884	2.287009	3.252609	5.624924
ENSMUSG00000032374	14.12532	13.95439	15.81157	10.980518
ENSMUSG00000032375	22.302100304014	21.336384	20.43306	20.717883
ENSMUSG00000032376	27.043567	28.99901689	31.096154	34.277253
ENSMUSG00000032377	5.58176	5.400844	6.746819	4.601744
ENSMUSG00000032380	2.634983	3.1710224	2.920177	2.62424
ENSMUSG00000032381	36.8583	37.5949	33.8053	35.1246
ENSMUSG00000032382	106.94455	106.36231	103.6603	103.59814
ENSMUSG00000032383	157.534	168.1258	161.2962	144.6487
ENSMUSG00000032384	33.85342955	32.220522	34.4757350005304	39.0687600049341
ENSMUSG00000032386	40.253005	38.823378	40.181083	38.387969
ENSMUSG00000032387	2.770083	1.778347	3.010548	2.928834
ENSMUSG00000032388	32.98042	31.2499	28.84021	30.6097
ENSMUSG00000032392	3.455218	4.708671	4.093843	3.353146129039
ENSMUSG00000032393	130.00546	129.7144	132.97903	128.07385
ENSMUSG00000032394	1.410478325678	0.771232	1.04806	0.644379797082
ENSMUSG00000032396	27.160717165	26.8132	26.91791	29.336775
ENSMUSG00000032397	24.21446	29.42136	26.95423	25.58377
ENSMUSG00000032398	19.195	23.2289	26.4722	23.8503
ENSMUSG00000032399	598.5682	605.81531	546.02527	610.91539
ENSMUSG00000032400	6.634729	5.609669	6.227383	5.5322208
ENSMUSG00000032401	0.754403	0.677461	0.624733	0.473489
ENSMUSG00000032402	12.80234100034	13.645293	13.57956	14.67587
ENSMUSG00000032403	30.96295	33.6188	37.341818	28.04834
ENSMUSG00000032405	28.85037	31.312004	36.814842	36.58214
ENSMUSG00000032407	67.39908	73.969384	81.35291	103.34282
ENSMUSG00000032409	38.93568	33.786033	37.588593	38.145008
ENSMUSG00000032410	37.06822	36.97855	35.822171	42.56669
ENSMUSG00000032411	50.0167183005	51.034826	54.05451	51.921422
ENSMUSG00000032412	164.43644	164.07557	160.68136	152.52239
ENSMUSG00000032413	66.03105	63.574244	61.602445	68.17211
ENSMUSG00000032415	13.23578	15.02584	12.92255	12.58782
ENSMUSG00000032417	91.0307	84.1819	59.82707	74.9720883
ENSMUSG00000032418	36.086134	38.10257	40.6977	38.33781
ENSMUSG00000032419	2.49514	2.05097	3.75964	2.164273
ENSMUSG00000032420	8.311448	8.541651	7.601983	9.473637
ENSMUSG00000032422	53.51146	54.64032	56.844912876	62.6385191
ENSMUSG00000032423	56.1010948	50.88443703	59.9178400066749	58.4188420011086
ENSMUSG00000032425	30.53135	26.51178	29.63707	28.789491
ENSMUSG00000032431	11.95163	9.6027	10.48984	7.12354
ENSMUSG00000032434	18.0934	18.591	17.4741	16.7832
ENSMUSG00000032435	95.96127	95.386	83.273	91.32204
ENSMUSG00000032436	6.824611	7.220879	8.020932	4.921245
ENSMUSG00000032437	48.7921	46.3604	45.32	49.5382
ENSMUSG00000032440	6.43479	6.28499	8.62318	6.40244
ENSMUSG00000032443	4.963677	7.05766716	4.235755	7.941486
ENSMUSG00000032446	0.766733	0.468414	0.320257	0.651561
ENSMUSG00000032449	142.89013	134.09224	142.853471	139.233903
ENSMUSG00000032451	0	0	0	0
ENSMUSG00000032452	31.5485	32.5552	30.89292	29.75431
ENSMUSG00000032454	0	0	0.453713	0.730441
ENSMUSG00000032456	3.131343	3.069106	2.255979	2.851828
ENSMUSG00000032458	113.75049	108.3329	98.35222	105.19962
ENSMUSG00000032459	43.90534	44.00254	43.1371	37.21666
ENSMUSG00000032462	12.38493	12.83347	13.44167	12.10643
ENSMUSG00000032463	55.4597392	55.36491	54.17244	53.11727
ENSMUSG00000032468	62.06284	57.33508	59.26977	64.40166
ENSMUSG00000032469	15.099122	15.47702	13.343802	18.45031
ENSMUSG00000032470	47.05417	48.922099	47.396611	63.33326
ENSMUSG00000032473	0	0	0	0
ENSMUSG00000032475	52.29383	49.30659	49.326693	56.27967
ENSMUSG00000032477	11.351962	8.200094	9.354512	9.554518
ENSMUSG00000032478	13.995527	11.717002	13.962138	13.997481
ENSMUSG00000032479	323.43498	321.076181	388.45673	299.385695
ENSMUSG00000032480	107.965252	111.174060127783	96.288832	116.7397433
ENSMUSG00000032481	41.041663058083	37.4415400562936	38.5362413	39.8919016189
ENSMUSG00000032482	173.49656	175.899298	135.367284	169.870673
ENSMUSG00000032484	0.133951	0.418512	0.232411	0.249768
ENSMUSG00000032485	46.845895	40.661226	37.362237	39.840506
ENSMUSG00000032487	0.656435	1.451703	1.31877	0.547579
ENSMUSG00000032489	4.941947	5.254769	4.986536	5.615942
ENSMUSG00000032491	4.115096	5.069144	5.704243	4.46011
ENSMUSG00000032492	8.882539338	8.519201335206	8.38262	6.77079
ENSMUSG00000032493	0	0	0	0.0806468
ENSMUSG00000032494	1.313416	1.876634	3.339965	2.270611
ENSMUSG00000032495	3.60202	1.79078	2.601754	4.34635
ENSMUSG00000032496	0.0568938	0.34558	0.5074653	0.299668
ENSMUSG00000032497	69.97066	67.977156	73.620117	70.2534970040823
ENSMUSG00000032498	23.497583	27.418774027	23.059066	26.27381
ENSMUSG00000032500	16.3058	15.979	9.56512	25.5297
ENSMUSG00000032501	1.762443	2.119931	2.782353	2.771079
ENSMUSG00000032502	2.89624	3.760923	2.699809	4.69026
ENSMUSG00000032503	73.684032033	66.26009055	96.9674102139143	156.77338306958
ENSMUSG00000032504	43.009126	39.4511	46.47389	41.476749
ENSMUSG00000032507	38.2221	40.14452	34.53175	45.5074
ENSMUSG00000032508	4.249069	3.733721	3.892108	4.5078631
ENSMUSG00000032511	10.455682	10.038447	4.35661	8.138993
ENSMUSG00000032512	62.179580217624	57.8582940395431	57.40532	66.9750706
ENSMUSG00000032513	16.98571	22.42272	16.89971	18.51709
ENSMUSG00000032514	2.805718	3.663445	2.0185286	3.426437
ENSMUSG00000032515	4.84151196	4.351874	3.898744	3.73623200632658
ENSMUSG00000032517	980.81759	969.72374	1485.21059	905.45439
ENSMUSG00000032518	821.76638	826.6078	681.500082	750.9838
ENSMUSG00000032519	28.072116	27.8334	25.45058	24.909611
ENSMUSG00000032523	9.340345	9.527209	16.95134	5.09357
ENSMUSG00000032525	165.441794	159.528144	164.2169488	167.172997
ENSMUSG00000032526	107.15902	101.42238	89.39553	92.96376
ENSMUSG00000032527	55.462377	53.923211	53.578179	54.47088
ENSMUSG00000032528	1.203418	0.893545	0.767109	1.630127
ENSMUSG00000032530	0.410443	0.1093	0.350474	0.163075
ENSMUSG00000032531	26.3780746970651	27.935066	27.6633051	25.775506
ENSMUSG00000032532	27.085336	31.2205926766	82.55053	46.10249
ENSMUSG00000032534	32.66563	37.273014	29.489057	42.474632
ENSMUSG00000032536	57.889367	54.153555	58.985039	62.674812
ENSMUSG00000032537	20.2874	19.657585	21.17604	19.915981
ENSMUSG00000032540	32.0754600018502	35.921066	39.436986	33.52748
ENSMUSG00000032547	29.104417	31.608865	35.153688	29.69455
ENSMUSG00000032548	1.9674493	1.785781	2.380848	1.540359
ENSMUSG00000032549	115.55583	114.521572	139.700221	130.85343
ENSMUSG00000032551	20.58284	21.14052	22.79647	25.45904
ENSMUSG00000032553	36.51227	34.8415	34.8188	39.41049
ENSMUSG00000032554	544.28294	561.92225	930.56256	476.71411
ENSMUSG00000032555	17.479589	19.860167	19.0533392	17.86542
ENSMUSG00000032556	10.05828	8.93887	9.98616	10.41937
ENSMUSG00000032557	67.574286	64.164822	62.35316	63.27437
ENSMUSG00000032558	9.756856	7.826231	11.296791	8.140848
ENSMUSG00000032560	53.4501	54.39772863	48.78265	51.379279
ENSMUSG00000032561	0.785257	0.3532005	0.912514	0.6456319
ENSMUSG00000032562	167.60249	152.06826	139.502501	154.36868
ENSMUSG00000032563	81.62061	81.44148	73.83779	80.1846
ENSMUSG00000032564	8.3168943	8.93716405	13.982788	13.536369
ENSMUSG00000032565	46.46427	42.89531	51.96246	59.7649
ENSMUSG00000032566	0	0	0	0
ENSMUSG00000032567	18.43025055997	17.90021368	18.045098	19.376961162665
ENSMUSG00000032570	171.033	159.022832	173.487907	179.852634802
ENSMUSG00000032571	24.711237	23.6823	22.172483	24.88932786
ENSMUSG00000032572	1.480903	1.234903	1.026101	1.822725
ENSMUSG00000032575	123.96528	116.92943	106.69911	114.11519
ENSMUSG00000032577	4.33822	3.6954894	5.188882	4.047343
ENSMUSG00000032578	2.765204	1.767905	2.4638541	2.116001
ENSMUSG00000032579	25.49068	18.967047	19.050214	18.092898
ENSMUSG00000032580	160.69497	158.78694	161.009658	164.9656192
ENSMUSG00000032582	109.814819	107.150268	113.080725	115.079596
ENSMUSG00000032583	12.09812	12.56978	14.79948	13.50949
ENSMUSG00000032584	0.6114935	0.732505	1.060966	0.881461
ENSMUSG00000032586	9.252838	12.97472	8.124103	12.008578
ENSMUSG00000032589	10.90112	10.84794	11.61603	14.84766
ENSMUSG00000032590	31.332938	21.252622	27.565578	28.584716
ENSMUSG00000032591	2.434093	0.6083999	0.844652	0.531733
ENSMUSG00000032593	3.69298	3.92298	3.6042	3.72991
ENSMUSG00000032594	168.169476	169.39615	139.311600082493	174.60867
ENSMUSG00000032595	7.936745	5.486892	4.9244341975	6.795049
ENSMUSG00000032596	6.325222	7.337693	6.072253	5.65662004
ENSMUSG00000032598	26.46295	28.01678	28.87825	27.46432
ENSMUSG00000032599	106.09122	110.056864	87.651866	113.168349
ENSMUSG00000032601	42.10072	32.246832	34.897624	39.30303
ENSMUSG00000032602	36.89293	41.993286	38.63977	39.742747
ENSMUSG00000032604	62.967687660713	63.3837820618	67.4679967134502	62.0157081485
ENSMUSG00000032606	69.360885	70.028633	72.48592	68.9869
ENSMUSG00000032607	42.75525	43.86052	40.97601	41.70818
ENSMUSG00000032609	32.54895708192	42.848251	33.550363	34.600274
ENSMUSG00000032611	2.852457	1.187292	1.585555	2.7352
ENSMUSG00000032612	80.13546	80.9543170177743	83.5779400535494	86.22972
ENSMUSG00000032615	46.665731	44.96311	43.58494	41.07585
ENSMUSG00000032621	114.06428	104.67018	109.81134	130.77998
ENSMUSG00000032623	0.234798	0.146719	0.0678974	0
ENSMUSG00000032624	24.574007	23.93078	22.74279	21.6573832
ENSMUSG00000032625	14.018752	12.992465	15.424608	16.791295
ENSMUSG00000032633	39.750064	38.642562	37.279236	37.37564
ENSMUSG00000032637	20.47069	23.046934	23.823334	22.371811
ENSMUSG00000032640	12.7662	14.11	11.443	14.2412
ENSMUSG00000032641	21.6811779935011	22.24183	17.81238	21.34604969978
ENSMUSG00000032643	2.24761	3.02323	3.14681	2.207
ENSMUSG00000032648	23.17849	23.14069	32.87498	20.90689
ENSMUSG00000032649	3.227795	3.15366	4.295251	3.68695
ENSMUSG00000032652	78.82776	78.37123	70.51894	71.2037
ENSMUSG00000032656	9.29843	7.75209	7.644021	8.57137718
ENSMUSG00000032657	4.398394	7.457862	6.520876	5.872759
ENSMUSG00000032661	0.8368828	1.108118	0.731035	0.7380572
ENSMUSG00000032666	38.23461	39.63417	40.68611	42.33292
ENSMUSG00000032667	40.583866	41.697799	42.229381	43.437975
ENSMUSG00000032671	0	0.390032	0.360992	0
ENSMUSG00000032673	17.14171	15.88904	20.2083	16.57867
ENSMUSG00000032679	19.1681	19.0536	22.59074	16.247282
ENSMUSG00000032680	4.40394	5.153675	3.770718	3.36233
ENSMUSG00000032688	18.977126	16.311501	18.315349	21.87809
ENSMUSG00000032690	1.309529	0.909853	0.537769	0.308366
ENSMUSG00000032691	0.260705	0.488723	0.289316	0.486117
ENSMUSG00000032698	23.9204	25.585014	23.05432	27.03907
ENSMUSG00000032702	19.72394	17.55198	14.97044	18.78576
ENSMUSG00000032705	67.12854	68.46389	67.96256	63.22226
ENSMUSG00000032712	30.466579	28.11108	29.7846540003095	35.329666
ENSMUSG00000032714	2.87741	3.06547	5.11519	3.65014
ENSMUSG00000032715	1.114276	0.585352	0.440188	0.7791373
ENSMUSG00000032717	3.0674475945	2.68087	3.028999	2.41581
ENSMUSG00000032718	2.04798	2.10535	3.26677	3.07959
ENSMUSG00000032719	3.46397	3.47746	2.80801	4.07657
ENSMUSG00000032724	9.504307	9.539387	9.954944	8.370238
ENSMUSG00000032725	1.031112	0.682948	1.4236244	0.869285
ENSMUSG00000032726	0	0.214077	0.112798	0.0829076
ENSMUSG00000032727	27.24176	30.5070258	32.2650344	34.7529498109
ENSMUSG00000032733	9.88945	8.19748	11.0889	8.34193
ENSMUSG00000032735	12.96662	11.79833	11.82636	13.86332
ENSMUSG00000032737	14.702335	15.868336	14.721851	14.861153
ENSMUSG00000032739	7.71094	7.019572	6.501155	5.436029
ENSMUSG00000032740	64.59357	61.9753	81.42093	77.62597
ENSMUSG00000032741	9.95683	10.910366	11.666312	10.953815
ENSMUSG00000032743	15.4396699	18.94118	14.922097	14.557698
ENSMUSG00000032744	6.547138	5.149595	8.356476	7.20961
ENSMUSG00000032745	96.72974	94.41805	97.63467	106.27298
ENSMUSG00000032750	4.22417	4.000761	5.231858	4.801887
ENSMUSG00000032754	6.671506	6.67820439	7.432943	8.48119900264536
ENSMUSG00000032757	36.5559	38.97595	37.043457	36.16207
